"","filter_match","X","SMAS_ID","COMID","YEAR","latitude","longitude","NOTES","MILES","BASIN","RECENT_SAMPLE_DATE","PREVIOUS_SAMPLE_DATE_1","PREVIOUS_SAMPLE_DATE_2","PREVIOUS_SAMPLE_DATE_3","PREVIOUS_SAMPLE_DATE_4","PREVIOUS_SAMPLE_DATE_5","PREVIOUS_SAMPLE_DATE_6","PREVIOUS_SAMPLE_DATE_7","X17","X1","wgt","adj_wgt","mdcaty","SO","start","end","matching","CHEM_PARAMETER_NAME","CHEM_PARAMETER_UNIT_NOSP","CHEM_PARAMETER_FRACTION","median"
"421","02-WANG-3.1_2021",69,"02-WANG-3.1",15445033,2021,42.014242,-79.151291,NA,0,2,"9/15/2021",NA,NA,NA,NA,NA,NA,NA,NA,6,121.697539,460.696801213547,"4th+",5,2018,2022,"02-WANG-3.1_15445033_2021_2018","LEAD","ug/L","TOTAL",0.96
"422","02-WANG-3.1_2021",69,"02-WANG-3.1",15445033,2021,42.014242,-79.151291,NA,0,2,"9/15/2021",NA,NA,NA,NA,NA,NA,NA,NA,6,121.697539,460.696801213547,"4th+",5,2018,2022,"02-WANG-3.1_15445033_2021_2018","NITROGEN, KJELDAHL, TOTAL","mg/L","TOTAL",0.59
"423","02-WANG-3.1_2021",69,"02-WANG-3.1",15445033,2021,42.014242,-79.151291,NA,0,2,"9/15/2021",NA,NA,NA,NA,NA,NA,NA,NA,6,121.697539,460.696801213547,"4th+",5,2018,2022,"02-WANG-3.1_15445033_2021_2018","IRON","ug/L","TOTAL",1380
"424","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","NITROGEN, TOTAL","mg/L","TOTAL",0.95
"425","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","NITROGEN, NITRITE","mg/L","TOTAL",NA
"426","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","CADMIUM","ug/L","TOTAL",NA
"427","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","PHOSPHORUS, TOTAL (AS P)","mg/L","TOTAL",0.103
"428","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","SILVER","ug/L","TOTAL",NA
"429","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","MAGNESIUM","ug/L","TOTAL",10500
"430","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","NITROGEN, NITRATE-NITRITE","mg/L","TOTAL",0.205
"431","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","ALKALINITY, TOTAL (AS CACO3)","mg/L","TOTAL",135
"432","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","LEAD","ug/L","TOTAL",NA
"433","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","TURBIDITY","NTU","TOTAL",6
"434","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","ARSENIC","ug/L","TOTAL",1.5
"435","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","NITROGEN, KJELDAHL, TOTAL","mg/L","TOTAL",0.74
"436","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","NITROGEN, AMMONIA (AS N)","mg/L","TOTAL",0.026
"437","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","HARDNESS (AS CACO3)","mg/L","TOTAL",183
"438","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","CALCIUM","ug/L","TOTAL",55800
"439","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","CHLORIDE","mg/L","TOTAL",173
"440","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","NITROGEN, NITRATE (AS N)","mg/L","TOTAL",0.205
"441","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","IRON","ug/L","TOTAL",146
"442","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","ZINC","ug/L","TOTAL",NA
"443","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","NICKEL","ug/L","TOTAL",1.4
"444","03-BROK-4.7_2020",103,"03-BROK-4.7",15558265,2020,43.2610855,-77.8959198,NA,0,3,"8/20/2020",NA,NA,NA,NA,NA,NA,NA,NA,384,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-BROK-4.7_15558265_2020_2018","COPPER","ug/L","TOTAL",2.2
"445","03-FICR-5.3_2020",104,"03-FICR-5.3",15560239,2020,43.2246208,-78.3236465,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,382,356.266112,1014.74252304318,"3rd",3,2018,2022,"03-FICR-5.3_15560239_2020_2018","COPPER","ug/L","TOTAL",1.6
"446","03-FICR-5.3_2020",104,"03-FICR-5.3",15560239,2020,43.2246208,-78.3236465,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,382,356.266112,1014.74252304318,"3rd",3,2018,2022,"03-FICR-5.3_15560239_2020_2018","CADMIUM","ug/L","TOTAL",NA
"447","03-FICR-5.3_2020",104,"03-FICR-5.3",15560239,2020,43.2246208,-78.3236465,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,382,356.266112,1014.74252304318,"3rd",3,2018,2022,"03-FICR-5.3_15560239_2020_2018","CALCIUM","ug/L","TOTAL",87300
"448","03-FICR-5.3_2020",104,"03-FICR-5.3",15560239,2020,43.2246208,-78.3236465,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,382,356.266112,1014.74252304318,"3rd",3,2018,2022,"03-FICR-5.3_15560239_2020_2018","CHLORIDE","mg/L","TOTAL",112
"449","03-FICR-5.3_2020",104,"03-FICR-5.3",15560239,2020,43.2246208,-78.3236465,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,382,356.266112,1014.74252304318,"3rd",3,2018,2022,"03-FICR-5.3_15560239_2020_2018","NITROGEN, NITRATE-NITRITE","mg/L","TOTAL",1.06
"450","03-FICR-5.3_2020",104,"03-FICR-5.3",15560239,2020,43.2246208,-78.3236465,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,382,356.266112,1014.74252304318,"3rd",3,2018,2022,"03-FICR-5.3_15560239_2020_2018","PHOSPHORUS, TOTAL (AS P)","mg/L","TOTAL",0.101
"451","03-FICR-5.3_2020",104,"03-FICR-5.3",15560239,2020,43.2246208,-78.3236465,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,382,356.266112,1014.74252304318,"3rd",3,2018,2022,"03-FICR-5.3_15560239_2020_2018","ARSENIC","ug/L","TOTAL",1.5
"452","03-FICR-5.3_2020",104,"03-FICR-5.3",15560239,2020,43.2246208,-78.3236465,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,382,356.266112,1014.74252304318,"3rd",3,2018,2022,"03-FICR-5.3_15560239_2020_2018","ALKALINITY, TOTAL (AS CACO3)","mg/L","TOTAL",282
"453","03-FICR-5.3_2020",104,"03-FICR-5.3",15560239,2020,43.2246208,-78.3236465,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,382,356.266112,1014.74252304318,"3rd",3,2018,2022,"03-FICR-5.3_15560239_2020_2018","HARDNESS (AS CACO3)","mg/L","TOTAL",364
"454","03-FICR-5.3_2020",104,"03-FICR-5.3",15560239,2020,43.2246208,-78.3236465,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,382,356.266112,1014.74252304318,"3rd",3,2018,2022,"03-FICR-5.3_15560239_2020_2018","NITROGEN, TOTAL","mg/L","TOTAL",1.63
"455","03-FICR-5.3_2020",104,"03-FICR-5.3",15560239,2020,43.2246208,-78.3236465,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,382,356.266112,1014.74252304318,"3rd",3,2018,2022,"03-FICR-5.3_15560239_2020_2018","NITROGEN, NITRATE (AS N)","mg/L","TOTAL",1.06
"456","03-FICR-5.3_2020",104,"03-FICR-5.3",15560239,2020,43.2246208,-78.3236465,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,382,356.266112,1014.74252304318,"3rd",3,2018,2022,"03-FICR-5.3_15560239_2020_2018","NITROGEN, NITRITE","mg/L","TOTAL",NA
"457","03-FICR-5.3_2020",104,"03-FICR-5.3",15560239,2020,43.2246208,-78.3236465,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,382,356.266112,1014.74252304318,"3rd",3,2018,2022,"03-FICR-5.3_15560239_2020_2018","NITROGEN, KJELDAHL, TOTAL","mg/L","TOTAL",0.57
"458","03-FICR-5.3_2020",104,"03-FICR-5.3",15560239,2020,43.2246208,-78.3236465,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,382,356.266112,1014.74252304318,"3rd",3,2018,2022,"03-FICR-5.3_15560239_2020_2018","NICKEL","ug/L","TOTAL",1.5
"459","03-FICR-5.3_2020",104,"03-FICR-5.3",15560239,2020,43.2246208,-78.3236465,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,382,356.266112,1014.74252304318,"3rd",3,2018,2022,"03-FICR-5.3_15560239_2020_2018","SILVER","ug/L","TOTAL",NA
"460","03-FICR-5.3_2020",104,"03-FICR-5.3",15560239,2020,43.2246208,-78.3236465,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,382,356.266112,1014.74252304318,"3rd",3,2018,2022,"03-FICR-5.3_15560239_2020_2018","LEAD","ug/L","TOTAL",NA
"461","03-FICR-5.3_2020",104,"03-FICR-5.3",15560239,2020,43.2246208,-78.3236465,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,382,356.266112,1014.74252304318,"3rd",3,2018,2022,"03-FICR-5.3_15560239_2020_2018","MAGNESIUM","ug/L","TOTAL",35500
"462","03-FICR-5.3_2020",104,"03-FICR-5.3",15560239,2020,43.2246208,-78.3236465,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,382,356.266112,1014.74252304318,"3rd",3,2018,2022,"03-FICR-5.3_15560239_2020_2018","ALUMINUM","ug/L","TOTAL",115
"463","03-FICR-5.3_2020",104,"03-FICR-5.3",15560239,2020,43.2246208,-78.3236465,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,382,356.266112,1014.74252304318,"3rd",3,2018,2022,"03-FICR-5.3_15560239_2020_2018","IRON","ug/L","TOTAL",188
"464","03-GULS-10.4_2020",105,"03-GULS-10.4",21621759,2020,43.8202782,-75.80896,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,391,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-GULS-10.4_21621759_2020_2018","IRON","ug/L","TOTAL",1450
"465","03-GULS-10.4_2020",105,"03-GULS-10.4",21621759,2020,43.8202782,-75.80896,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,391,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-GULS-10.4_21621759_2020_2018","COPPER","ug/L","TOTAL",1.5
"466","03-GULS-10.4_2020",105,"03-GULS-10.4",21621759,2020,43.8202782,-75.80896,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,391,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-GULS-10.4_21621759_2020_2018","CALCIUM","ug/L","TOTAL",23000
"467","03-GULS-10.4_2020",105,"03-GULS-10.4",21621759,2020,43.8202782,-75.80896,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,391,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-GULS-10.4_21621759_2020_2018","HARDNESS (AS CACO3)","mg/L","TOTAL",70.9
"468","03-GULS-10.4_2020",105,"03-GULS-10.4",21621759,2020,43.8202782,-75.80896,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,391,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-GULS-10.4_21621759_2020_2018","CHLORIDE","mg/L","TOTAL",10
"469","03-GULS-10.4_2020",105,"03-GULS-10.4",21621759,2020,43.8202782,-75.80896,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,391,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-GULS-10.4_21621759_2020_2018","NICKEL","ug/L","TOTAL",1.3
"470","03-GULS-10.4_2020",105,"03-GULS-10.4",21621759,2020,43.8202782,-75.80896,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,391,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-GULS-10.4_21621759_2020_2018","NITROGEN, AMMONIA (AS N)","mg/L","TOTAL",0.02
"471","03-GULS-10.4_2020",105,"03-GULS-10.4",21621759,2020,43.8202782,-75.80896,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,391,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-GULS-10.4_21621759_2020_2018","ARSENIC","ug/L","TOTAL",0.98
"472","03-GULS-10.4_2020",105,"03-GULS-10.4",21621759,2020,43.8202782,-75.80896,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,391,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-GULS-10.4_21621759_2020_2018","NITROGEN, TOTAL","mg/L","TOTAL",0.76
"473","03-GULS-10.4_2020",105,"03-GULS-10.4",21621759,2020,43.8202782,-75.80896,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,391,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-GULS-10.4_21621759_2020_2018","LEAD","ug/L","TOTAL",0.6
"474","03-GULS-10.4_2020",105,"03-GULS-10.4",21621759,2020,43.8202782,-75.80896,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,391,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-GULS-10.4_21621759_2020_2018","NITROGEN, NITRITE","mg/L","TOTAL",NA
"475","03-GULS-10.4_2020",105,"03-GULS-10.4",21621759,2020,43.8202782,-75.80896,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,391,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-GULS-10.4_21621759_2020_2018","CADMIUM","ug/L","TOTAL",NA
"476","03-GULS-10.4_2020",105,"03-GULS-10.4",21621759,2020,43.8202782,-75.80896,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,391,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-GULS-10.4_21621759_2020_2018","NITROGEN, NITRATE (AS N)","mg/L","TOTAL",0.095
"477","03-GULS-10.4_2020",105,"03-GULS-10.4",21621759,2020,43.8202782,-75.80896,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,391,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-GULS-10.4_21621759_2020_2018","PHOSPHORUS, TOTAL (AS P)","mg/L","TOTAL",0.0282
"478","03-GULS-10.4_2020",105,"03-GULS-10.4",21621759,2020,43.8202782,-75.80896,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,391,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-GULS-10.4_21621759_2020_2018","NITROGEN, NITRATE-NITRITE","mg/L","TOTAL",0.0953
"479","03-GULS-10.4_2020",105,"03-GULS-10.4",21621759,2020,43.8202782,-75.80896,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,391,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-GULS-10.4_21621759_2020_2018","MAGNESIUM","ug/L","TOTAL",3240
"480","03-GULS-10.4_2020",105,"03-GULS-10.4",21621759,2020,43.8202782,-75.80896,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,391,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-GULS-10.4_21621759_2020_2018","ALKALINITY, TOTAL (AS CACO3)","mg/L","TOTAL",63.2
"481","03-GULS-10.4_2020",105,"03-GULS-10.4",21621759,2020,43.8202782,-75.80896,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,391,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-GULS-10.4_21621759_2020_2018","NITROGEN, KJELDAHL, TOTAL","mg/L","TOTAL",0.67
"482","03-GULS-10.4_2020",105,"03-GULS-10.4",21621759,2020,43.8202782,-75.80896,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,391,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-GULS-10.4_21621759_2020_2018","ALUMINUM","ug/L","TOTAL",558
"483","03-GULS-10.4_2020",105,"03-GULS-10.4",21621759,2020,43.8202782,-75.80896,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,391,444.979709,1305.34649340995,"2nd",2,2018,2022,"03-GULS-10.4_21621759_2020_2018","SILVER","ug/L","TOTAL",NA
"484","03-JOHN-9.1_2020",106,"03-JOHN-9.1",15559477,2020,43.3352814,-78.3590698,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,386,248.102172,939.212723229623,"4th+",4,2018,2022,"03-JOHN-9.1_15559477_2020_2018","PHOSPHORUS, TOTAL (AS P)","mg/L","TOTAL",0.141
"485","03-JOHN-9.1_2020",106,"03-JOHN-9.1",15559477,2020,43.3352814,-78.3590698,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,386,248.102172,939.212723229623,"4th+",4,2018,2022,"03-JOHN-9.1_15559477_2020_2018","NITROGEN, TOTAL","mg/L","TOTAL",1.17
"486","03-JOHN-9.1_2020",106,"03-JOHN-9.1",15559477,2020,43.3352814,-78.3590698,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,386,248.102172,939.212723229623,"4th+",4,2018,2022,"03-JOHN-9.1_15559477_2020_2018","NICKEL","ug/L","TOTAL",1.1
"487","03-JOHN-9.1_2020",106,"03-JOHN-9.1",15559477,2020,43.3352814,-78.3590698,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,386,248.102172,939.212723229623,"4th+",4,2018,2022,"03-JOHN-9.1_15559477_2020_2018","MAGNESIUM","ug/L","TOTAL",11700
"488","03-JOHN-9.1_2020",106,"03-JOHN-9.1",15559477,2020,43.3352814,-78.3590698,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,386,248.102172,939.212723229623,"4th+",4,2018,2022,"03-JOHN-9.1_15559477_2020_2018","NITROGEN, NITRITE","mg/L","TOTAL",0.01
"489","03-JOHN-9.1_2020",106,"03-JOHN-9.1",15559477,2020,43.3352814,-78.3590698,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,386,248.102172,939.212723229623,"4th+",4,2018,2022,"03-JOHN-9.1_15559477_2020_2018","LEAD","ug/L","TOTAL",NA
"490","03-JOHN-9.1_2020",106,"03-JOHN-9.1",15559477,2020,43.3352814,-78.3590698,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,386,248.102172,939.212723229623,"4th+",4,2018,2022,"03-JOHN-9.1_15559477_2020_2018","HARDNESS (AS CACO3)","mg/L","TOTAL",180
"491","03-JOHN-9.1_2020",106,"03-JOHN-9.1",15559477,2020,43.3352814,-78.3590698,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,386,248.102172,939.212723229623,"4th+",4,2018,2022,"03-JOHN-9.1_15559477_2020_2018","NITROGEN, AMMONIA (AS N)","mg/L","TOTAL",0.039
"492","03-JOHN-9.1_2020",106,"03-JOHN-9.1",15559477,2020,43.3352814,-78.3590698,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,386,248.102172,939.212723229623,"4th+",4,2018,2022,"03-JOHN-9.1_15559477_2020_2018","IRON","ug/L","TOTAL",134
"493","03-JOHN-9.1_2020",106,"03-JOHN-9.1",15559477,2020,43.3352814,-78.3590698,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,386,248.102172,939.212723229623,"4th+",4,2018,2022,"03-JOHN-9.1_15559477_2020_2018","CHLORIDE","mg/L","TOTAL",49.2
"494","03-JOHN-9.1_2020",106,"03-JOHN-9.1",15559477,2020,43.3352814,-78.3590698,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,386,248.102172,939.212723229623,"4th+",4,2018,2022,"03-JOHN-9.1_15559477_2020_2018","CALCIUM","ug/L","TOTAL",52700
"495","03-JOHN-9.1_2020",106,"03-JOHN-9.1",15559477,2020,43.3352814,-78.3590698,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,386,248.102172,939.212723229623,"4th+",4,2018,2022,"03-JOHN-9.1_15559477_2020_2018","SILVER","ug/L","TOTAL",NA
"496","03-JOHN-9.1_2020",106,"03-JOHN-9.1",15559477,2020,43.3352814,-78.3590698,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,386,248.102172,939.212723229623,"4th+",4,2018,2022,"03-JOHN-9.1_15559477_2020_2018","ALKALINITY, TOTAL (AS CACO3)","mg/L","TOTAL",123
"497","03-JOHN-9.1_2020",106,"03-JOHN-9.1",15559477,2020,43.3352814,-78.3590698,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,386,248.102172,939.212723229623,"4th+",4,2018,2022,"03-JOHN-9.1_15559477_2020_2018","COPPER","ug/L","TOTAL",1.1
"498","03-JOHN-9.1_2020",106,"03-JOHN-9.1",15559477,2020,43.3352814,-78.3590698,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,386,248.102172,939.212723229623,"4th+",4,2018,2022,"03-JOHN-9.1_15559477_2020_2018","NITROGEN, NITRATE-NITRITE","mg/L","TOTAL",0.769
"499","03-JOHN-9.1_2020",106,"03-JOHN-9.1",15559477,2020,43.3352814,-78.3590698,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,386,248.102172,939.212723229623,"4th+",4,2018,2022,"03-JOHN-9.1_15559477_2020_2018","CADMIUM","ug/L","TOTAL",NA
"500","03-JOHN-9.1_2020",106,"03-JOHN-9.1",15559477,2020,43.3352814,-78.3590698,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,386,248.102172,939.212723229623,"4th+",4,2018,2022,"03-JOHN-9.1_15559477_2020_2018","ALUMINUM","ug/L","TOTAL",63.2
"501","03-JOHN-9.1_2020",106,"03-JOHN-9.1",15559477,2020,43.3352814,-78.3590698,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,386,248.102172,939.212723229623,"4th+",4,2018,2022,"03-JOHN-9.1_15559477_2020_2018","NITROGEN, KJELDAHL, TOTAL","mg/L","TOTAL",0.4
"502","03-JOHN-9.1_2020",106,"03-JOHN-9.1",15559477,2020,43.3352814,-78.3590698,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,386,248.102172,939.212723229623,"4th+",4,2018,2022,"03-JOHN-9.1_15559477_2020_2018","ARSENIC","ug/L","TOTAL",6
"503","03-JOHN-9.1_2020",106,"03-JOHN-9.1",15559477,2020,43.3352814,-78.3590698,NA,0,3,"8/19/2020",NA,NA,NA,NA,NA,NA,NA,NA,386,248.102172,939.212723229623,"4th+",4,2018,2022,"03-JOHN-9.1_15559477_2020_2018","NITROGEN, NITRATE (AS N)","mg/L","TOTAL",0.759
"504","03-LIND-6.8_2020",107,"03-LIND-6.8",21623435,2020,43.6811676,-76.0763779,NA,0,3,"8/18/2020",NA,NA,NA,NA,NA,NA,NA,NA,379,356.266112,1014.74252304318,"3rd",3,2018,2022,"03-LIND-6.8_21623435_2020_2018","ARSENIC","ug/L","TOTAL",0.48
